data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2026-03-29 23:12:39.609648;1162;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Betty Meade;feminino;dinheiro
2026-03-30 13:08:37.475990;1163;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Nakia Zimmerman;feminino;pix
2026-03-30 18:00:39.797567;1164;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Cora Vigue;feminino;cartão de crédito
2026-03-30 19:12:42.840828;1165;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Michael Thong;masculino;dinheiro
2026-03-30 21:45:36.906572;1166;Florianópolis;Gabriela Santos;Smartwatch Garmin;Marty Beltran;masculino;pix
2026-03-30 22:53:40.622705;1167;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;David Taylor;masculino;cartão de crédito
2026-03-30 23:14:39.136548;1168;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Lynne Moyer;feminino;dinheiro
2026-03-31 13:20:38.715506;1169;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Gayle Akins;feminino;boleto
2026-03-31 16:59:37.080699;1170;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Amy Campbell;feminino;cartão de crédito
2026-03-31 18:26:35.608436;1171;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Stacie Sharp;feminino;dinheiro
2026-03-31 18:40:38.625774;1172;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Henry Rossiter;masculino;boleto
2026-03-31 21:02:39.094624;1173;Porto Alegre;Mariana Gomes;Smartwatch Garmin;John Parham;masculino;boleto
2026-03-31 22:23:43.904855;1174;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Alex Bell;masculino;pix
2026-04-01 16:44:35.249993;1175;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Charles Jackson;masculino;boleto
2026-04-01 16:54:36.619709;1176;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Bob Williams;masculino;dinheiro
2026-04-01 17:48:36.124063;1177;São Paulo;Lucas Pereira;Smartwatch Garmin;Hazel Morrow;feminino;boleto
2026-04-01 19:02:39.461026;1178;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Katrina Gunderson;feminino;boleto
2026-04-01 19:58:39.472204;1179;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Maria Pugh;feminino;pix
2026-04-02 14:39:37.117571;1180;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Alexander Dent;masculino;cartão de crédito
2026-04-02 18:08:45.578600;1181;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Lewis Gonzalez;masculino;pix
2026-04-02 20:30:41.827680;1182;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Juliette Lane;feminino;dinheiro
2026-04-02 22:26:39.764717;1183;São Paulo;Lucas Pereira;Tablet Apple Ipad;Keisha Combs;feminino;pix
2026-04-02 22:53:35.423360;1184;São Paulo;Lucas Pereira;Smartwatch Garmin;Jerome Gabrielsen;masculino;dinheiro
2026-04-03 15:05:42.286636;1185;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;David Kitterman;masculino;pix
2026-04-03 20:37:35.561879;1186;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Allen Shoji;masculino;dinheiro
2026-04-03 22:00:38.066792;1187;Florianópolis;Tiago Lima;Tablet Apple Ipad;Taylor Fuller;masculino;boleto
2026-04-04 13:39:45.870423;1188;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Albert Rowold;masculino;boleto
2026-04-04 15:27:35.447446;1189;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Mary Lovell;feminino;boleto
2026-04-04 17:48:45.823504;1190;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Jane Horton;feminino;pix
2026-04-04 22:28:40.410896;1191;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Bobby Mays;masculino;dinheiro
2026-04-04 23:03:35.740908;1192;Florianópolis;Gabriela Santos;Smartwatch Garmin;Anne Shinault;feminino;dinheiro
2026-04-05 15:52:38.873082;1193;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Rachel Lowther;feminino;boleto
2026-04-05 19:43:35.949164;1194;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Shena Cantrell;feminino;pix
2026-04-05 20:30:35.876758;1195;São Paulo;Lucas Pereira;Smartwatch Garmin;Mark Johnson;masculino;boleto
2026-04-05 21:09:37.587389;1196;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Sharon Longoria;feminino;cartão de crédito
2026-04-05 21:20:41.527600;1197;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Jule Davis;feminino;cartão de crédito
2026-04-05 21:44:42.790255;1198;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Dorothea Mata;feminino;pix
2026-04-06 13:40:39.726353;1199;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Gregory Gascho;masculino;boleto
2026-04-06 21:25:39.567649;1200;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Wayne Taylor;masculino;cartão de crédito
2026-04-07 18:17:39.568968;1201;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Donald Henline;masculino;cartão de crédito
2026-04-07 18:32:38.189842;1202;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Jesse Medina;masculino;pix
2026-04-07 19:45:35.661905;1203;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Joseph Kilberg;masculino;pix
2026-04-07 19:58:36.300764;1204;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Frank Richardson;masculino;boleto
2026-04-07 23:25:38.647101;1205;São Paulo;Ana Oliveira;Smartwatch Garmin;Robin Pollard;feminino;dinheiro
2026-04-08 15:11:41.393335;1206;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Jay Williamson;masculino;cartão de crédito
2026-04-08 16:09:38.715132;1207;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Joan Martin;feminino;dinheiro
2026-04-08 16:24:42.413546;1208;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;James Poteete;masculino;pix
2026-04-08 17:09:41.185550;1209;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Linda Arterbury;feminino;cartão de crédito
2026-04-08 22:34:37.098085;1210;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;John Gates;masculino;dinheiro
2026-04-09 14:45:45.405147;1211;Florianópolis;Tiago Lima;Smartwatch Garmin;Norma Lockett;feminino;cartão de crédito
2026-04-09 18:17:35.346955;1212;São Paulo;Ana Oliveira;Smartwatch Garmin;Clara Sias;feminino;pix
2026-04-09 22:10:37.174497;1213;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Gerald Little;masculino;boleto
2026-04-10 15:57:38.089505;1214;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Gregory Allgood;masculino;boleto
2026-04-10 16:26:38.493586;1215;Florianópolis;Tiago Lima;Tablet Apple Ipad;Yvonne Silva;feminino;pix
2026-04-10 20:49:37.270183;1216;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Frances Gaters;feminino;cartão de crédito
2026-04-11 18:14:39.384470;1217;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Adam Johnson;masculino;cartão de crédito
2026-04-11 18:57:45.403708;1218;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Robert Morris;masculino;cartão de crédito
2026-04-11 21:52:37.208577;1219;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Don Jarrett;masculino;pix
2026-04-11 22:17:45.944049;1220;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;William Sparks;masculino;cartão de crédito
2026-04-12 12:30:40.908631;1221;Belo Horizonte;Carlos Silva;Smartwatch Garmin;James Jackson;masculino;boleto
2026-04-12 13:20:41.767394;1222;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Richard Black;masculino;cartão de crédito
2026-04-12 15:47:40.844388;1223;São Paulo;Ana Oliveira;Smartwatch Garmin;Jackson Hayes;masculino;boleto
2026-04-12 17:23:43.301548;1224;São Paulo;Lucas Pereira;Smartwatch Garmin;Ruth Desjardins;feminino;pix
2026-04-12 19:20:35.829192;1225;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Gerald Rodrigues;masculino;dinheiro
2026-04-12 19:33:44.245236;1226;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Jean Guernsey;feminino;boleto
2026-04-12 20:31:36.077027;1227;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Alberta Payne;feminino;pix
2026-04-12 21:10:44.220095;1228;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Margaret Chandler;feminino;cartão de crédito
2026-04-13 12:51:36.923796;1229;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Steven Stubbs;masculino;pix
2026-04-13 13:26:39.575543;1230;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Maurice Cummings;masculino;pix
2026-04-13 18:32:39.794647;1231;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Bill Reid;masculino;cartão de crédito
2026-04-13 19:14:44.237014;1232;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Rene Rogers;masculino;boleto
2026-04-13 19:29:38.192259;1233;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Jacque Michael;feminino;cartão de crédito
2026-04-13 19:37:38.018384;1234;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Lauren Garcia;feminino;cartão de crédito
2026-04-14 12:46:42.976531;1235;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Matthew Tarver;masculino;cartão de crédito
2026-04-14 17:34:38.480340;1236;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Clyde Panella;masculino;cartão de crédito
2026-04-14 20:16:38.899679;1237;São Paulo;Lucas Pereira;Smartwatch Garmin;Jewell Stein;feminino;dinheiro
2026-04-14 23:01:38.778457;1238;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Danny Harbeson;masculino;boleto
2026-04-15 17:50:42.177667;1239;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Greg Carter;masculino;pix
2026-04-15 19:44:44.278949;1240;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Amy Barreto;feminino;cartão de crédito
2026-04-15 21:26:42.085006;1241;Florianópolis;Gabriela Santos;Smartwatch Garmin;Ronald King;masculino;pix
2026-04-15 21:27:40.413919;1242;São Paulo;Lucas Pereira;Tablet Apple Ipad;Ethel Freel;feminino;pix
2026-04-16 15:29:42.999105;1243;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Steven Hutzler;masculino;pix
2026-04-17 13:11:38.190231;1244;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Connie Vogel;feminino;dinheiro
2026-04-17 13:43:40.398308;1245;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Earl Davis;masculino;cartão de crédito
2026-04-17 15:05:42.135324;1246;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Nora Paulus;feminino;cartão de crédito
2026-04-17 23:24:44.499217;1247;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Lashonda Spencer;feminino;dinheiro
2026-04-18 14:04:42.363281;1248;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Leroy Gunn;masculino;dinheiro
2026-04-18 14:54:35.837180;1249;São Paulo;Ana Oliveira;Tablet Apple Ipad;Annie Quinones;feminino;pix
2026-04-18 18:21:42.394105;1250;São Paulo;Lucas Pereira;Smartwatch Garmin;David Minvielle;masculino;cartão de crédito
2026-04-18 19:25:41.073978;1251;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Martha Becker;feminino;boleto
2026-04-18 23:18:40.061883;1252;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Beth Preusser;feminino;cartão de crédito
2026-04-19 15:59:42.593063;1253;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Travis Allen;masculino;cartão de crédito
2026-04-19 16:03:44.224009;1254;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Brianna Shafer;feminino;dinheiro
2026-04-19 21:24:41.499040;1255;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Renato Wilson;masculino;boleto
2026-04-19 21:52:37.780564;1256;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Mark Adams;masculino;dinheiro
2026-04-20 13:08:43.798657;1257;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Bobby Wilson;masculino;dinheiro
2026-04-20 14:04:37.713546;1258;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;William Trinidad;masculino;cartão de crédito
2026-04-20 15:11:35.358669;1259;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Imogene Conroy;feminino;boleto
2026-04-20 17:04:43.799949;1260;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Christy Rayl;feminino;boleto
2026-04-20 21:47:42.584218;1261;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Rachel Shutt;feminino;dinheiro
2026-04-21 13:53:36.171962;1262;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;John Lee;masculino;pix
2026-04-21 15:31:43.901030;1263;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Velma Crane;feminino;boleto
2026-04-21 17:42:42.988360;1264;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Jerome Neilson;masculino;cartão de crédito
2026-04-21 19:04:35.556019;1265;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;June Huber;feminino;pix
2026-04-22 16:03:41.074439;1266;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Keri Peterson;feminino;dinheiro
2026-04-22 16:26:45.824974;1267;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Latia Tudela;feminino;cartão de crédito
2026-04-22 16:49:37.927810;1268;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Ruby Mcallister;feminino;boleto
2026-04-22 17:34:44.202740;1269;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Maria Bourg;feminino;pix
2026-04-22 19:24:38.766657;1270;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Barbara Vedder;feminino;cartão de crédito
2026-04-22 22:19:38.890101;1271;São Paulo;Ana Oliveira;Tablet Apple Ipad;Fernando Randolph;masculino;pix
2026-04-22 22:49:38.548473;1272;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Curtis Mills;masculino;cartão de crédito
2026-04-23 16:03:40.078049;1273;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Lashanda Smith;feminino;boleto
2026-04-23 16:17:38.549395;1274;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Krista Knopf;feminino;boleto
2026-04-23 17:56:42.035889;1275;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Mercedes Sinnott;feminino;cartão de crédito
2026-04-23 18:28:39.941002;1276;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Jane Martinez;feminino;boleto
2026-04-23 22:41:45.821826;1277;São Paulo;Lucas Pereira;Tablet Apple Ipad;Arlen Russell;masculino;boleto
2026-04-23 22:51:41.073707;1278;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Lisa Clark;feminino;cartão de crédito
2026-04-23 23:11:36.413748;1279;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Michael Mcghee;masculino;cartão de crédito
2026-04-24 13:04:42.045281;1280;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;John Lawless;masculino;boleto
2026-04-24 13:40:39.941330;1281;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Charles Baldwin;masculino;boleto
2026-04-24 13:54:38.632366;1282;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Tracy Standridge;feminino;dinheiro
2026-04-24 15:02:39.211558;1283;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Peter Corbett;masculino;dinheiro
2026-04-24 16:03:41.471385;1284;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Mary Decelle;feminino;boleto
2026-04-24 19:56:36.013689;1285;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Angela Hammer;feminino;boleto
2026-04-24 21:11:40.880377;1286;São Paulo;Ana Oliveira;Smartwatch Garmin;Valarie Chappell;feminino;boleto
2026-04-25 12:36:38.172215;1287;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Mario Ford;masculino;pix
2026-04-25 13:00:45.469113;1288;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Frederick Franco;masculino;pix
2026-04-25 15:26:38.491603;1289;São Paulo;Lucas Pereira;Smartwatch Garmin;Evan Ng;masculino;pix
2026-04-25 16:52:40.845033;1290;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Toni Latch;feminino;dinheiro
2026-04-25 18:04:37.907052;1291;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Zachary Slater;masculino;dinheiro
2026-04-25 19:22:39.935552;1292;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Cynthia Chavira;feminino;boleto
2026-04-25 22:44:35.876959;1293;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Keith Lobato;masculino;pix
2026-04-25 23:12:40.805298;1294;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Nina Rodriquez;feminino;pix
2026-04-26 14:50:40.869547;1295;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Nina Jones;feminino;cartão de crédito
2026-04-26 16:38:39.010405;1296;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Mark Ash;masculino;cartão de crédito
2026-04-26 19:46:40.018136;1297;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Kerry Johnson;feminino;cartão de crédito
2026-04-26 19:47:35.746616;1298;Florianópolis;Tiago Lima;Tablet Apple Ipad;James Balke;masculino;dinheiro
2026-04-26 19:54:40.401447;1299;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Jerry Chen;masculino;dinheiro
2026-04-26 21:56:35.899542;1300;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Dennis Hamilton;masculino;pix
2026-04-27 15:47:43.474174;1301;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;William Medina;masculino;cartão de crédito
2026-04-27 17:57:36.945848;1302;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Valencia Crosby;feminino;boleto
2026-04-27 18:40:35.899887;1303;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Anna Marinelli;feminino;dinheiro
2026-04-27 18:56:44.693515;1304;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Sophia Lepak;feminino;boleto
2026-04-27 21:04:37.301374;1305;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Mike Castro;masculino;cartão de crédito
2026-04-27 21:39:38.852111;1306;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Roberta Hester;feminino;cartão de crédito
2026-04-28 13:41:37.242283;1307;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Omer Hernandez;masculino;dinheiro
2026-04-28 14:08:38.077961;1308;São Paulo;Lucas Pereira;Tablet Apple Ipad;John Clarkson;masculino;dinheiro
2026-04-28 14:35:39.684230;1309;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Laura Mccleary;feminino;cartão de crédito
2026-04-28 16:35:36.204642;1310;Florianópolis;Tiago Lima;Smartwatch Garmin;Lori Pothoven;feminino;boleto
2026-04-28 17:29:37.621798;1311;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Nancy Vigil;feminino;pix
2026-04-28 18:22:37.507986;1312;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Jeremy Shannon;masculino;cartão de crédito
2026-04-28 20:46:45.822947;1313;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Marion Allen;feminino;pix
2026-04-28 21:26:43.513140;1314;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;James Igbal;masculino;dinheiro
2026-04-28 22:26:38.895533;1315;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Roberta Valdes;feminino;boleto
2026-04-28 22:28:39.028887;1316;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;William Monson;masculino;cartão de crédito
2026-04-29 12:55:41.315834;1317;São Paulo;Ana Oliveira;Smartwatch Garmin;Daniel Higginson;masculino;cartão de crédito
2026-04-29 13:29:40.699789;1318;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Tamika Traver;feminino;cartão de crédito
2026-04-29 14:26:45.794831;1319;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Kay Rish;feminino;dinheiro
2026-04-30 12:43:38.995765;1320;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Robert Mcnulty;masculino;boleto
2026-04-30 14:04:40.230196;1321;Florianópolis;Tiago Lima;Smartwatch Garmin;Donna Stevens;feminino;boleto
2026-04-30 14:49:43.975655;1322;São Paulo;Lucas Pereira;Tablet Apple Ipad;Lisa Clemons;feminino;boleto
2026-04-30 15:56:37.175607;1323;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Susan Oakes;feminino;cartão de crédito
2026-04-30 16:12:37.115981;1324;Florianópolis;Gabriela Santos;Smartwatch Garmin;Mary Lamb;feminino;pix
2026-04-30 17:20:41.970959;1325;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Anna Gault;feminino;pix
2026-04-30 19:57:40.514600;1326;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Tony Jones;masculino;boleto
2026-04-30 21:08:42.595996;1327;São Paulo;Lucas Pereira;Tablet Apple Ipad;Paul Long;masculino;cartão de crédito
2026-04-30 22:25:37.622766;1328;São Paulo;Ana Oliveira;Tablet Apple Ipad;Lester Brown;masculino;cartão de crédito
2026-05-01 13:08:42.490752;1329;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Caroline Parker;feminino;cartão de crédito
2026-05-01 13:10:41.524319;1330;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Janet Pearson;feminino;boleto
2026-05-01 13:56:40.079203;1331;Belo Horizonte;Carlos Silva;Notebook Dell Inspiron;Maryanne Mcelwee;feminino;pix
2026-05-01 14:30:40.357771;1332;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Willie Williams;masculino;pix
2026-05-01 16:49:40.949796;1333;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Barbara Wages;feminino;cartão de crédito
2026-05-01 17:42:36.552383;1334;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Gail Lebo;feminino;boleto
2026-05-01 20:27:36.316517;1335;São Paulo;Ana Oliveira;Smartwatch Garmin;Mary Harris;feminino;boleto
2026-05-01 23:10:38.948189;1336;Porto Alegre;Roberto Ferreira;Smartwatch Garmin;Lois Selestewa;feminino;boleto
2026-05-02 12:29:43.710332;1337;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Kenneth Munoz;masculino;cartão de crédito
2026-05-02 12:52:36.742178;1338;Florianópolis;Tiago Lima;Smartwatch Garmin;Tina Vergari;feminino;boleto
2026-05-02 13:02:40.550902;1339;Florianópolis;Gabriela Santos;Smartwatch Garmin;Steven Waller;masculino;pix
2026-05-02 14:39:41.464593;1340;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Rose Machen;feminino;pix
2026-05-02 15:54:43.560472;1341;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Ernestina Handsaker;feminino;dinheiro
2026-05-02 16:26:38.457694;1342;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Ruby Nastasi;feminino;cartão de crédito
2026-05-02 21:02:40.738195;1343;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Scot Antczak;masculino;pix
2026-05-02 21:30:39.672384;1344;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Margaret Ainsworth;feminino;boleto
2026-05-02 21:38:35.550831;1345;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Rachael Scott;feminino;pix
